Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Private
Ocultation by Ananke,10/27/2020,10:15,10/27/2020,10:15,False,"Coord Star: 19 32 10.4270 -21 31 11.6530
C/A: 0.124 arcsec
P/A 171.26 deg
Velocity: 19.45 km/s
Distance: 5.27 AU
MagR: 14.0
",False
Ocultation by Ananke,10/27/2020,13:08,10/27/2020,13:08,False,"Coord Star: 19 32 14.1517 -21 31 02.0610
C/A: 1.688 arcsec
P/A 171.24 deg
Velocity: 19.5 km/s
Distance: 5.27 AU
MagR: 15.0
",False
Ocultation by Ananke,10/27/2020,14:26,10/27/2020,14:26,False,"Coord Star: 19 32 15.8673 -21 31 00.7840
C/A: 0.695 arcsec
P/A 351.24 deg
Velocity: 19.52 km/s
Distance: 5.27 AU
MagR: 8.4
",False
Ocultation by Ananke,10/27/2020,21:42,10/27/2020,21:42,False,"Coord Star: 19 32 25.3377 -21 30 37.8770
C/A: 1.813 arcsec
P/A 171.24 deg
Velocity: 19.65 km/s
Distance: 5.28 AU
MagR: 16.2
",False
Ocultation by Ananke,10/28/2020,04:11,10/28/2020,04:11,False,"Coord Star: 19 32 33.8567 -21 30 20.6040
C/A: 0.767 arcsec
P/A 171.23 deg
Velocity: 19.76 km/s
Distance: 5.28 AU
MagR: 15.4
",False
Ocultation by Ananke,10/28/2020,06:03,10/28/2020,06:03,False,"Coord Star: 19 32 36.3506 -21 30 17.9870
C/A: 1.951 arcsec
P/A 351.23 deg
Velocity: 19.79 km/s
Distance: 5.28 AU
MagR: 14.0
",False
Ocultation by Ananke,10/29/2020,08:21,10/29/2020,08:21,False,"Coord Star: 19 33 11.3053 -21 29 01.6930
C/A: 0.984 arcsec
P/A 351.21 deg
Velocity: 20.24 km/s
Distance: 5.3 AU
MagR: 16.0
",False
Ocultation by Ananke,10/29/2020,19:39,10/29/2020,19:39,False,"Coord Star: 19 33 26.4919 -21 28 26.2780
C/A: 1.631 arcsec
P/A 171.21 deg
Velocity: 20.43 km/s
Distance: 5.31 AU
MagR: 16.2
",False
Ocultation by Ananke,10/31/2020,17:48,10/31/2020,17:48,False,"Coord Star: 19 34 29.9240 -21 26 09.0420
C/A: 1.641 arcsec
P/A 171.17 deg
Velocity: 21.2 km/s
Distance: 5.34 AU
MagR: 15.4
",False
Ocultation by Ananke,10/31/2020,20:07,10/31/2020,20:07,False,"Coord Star: 19 34 33.1817 -21 26 04.1280
C/A: 0.485 arcsec
P/A 351.17 deg
Velocity: 21.24 km/s
Distance: 5.34 AU
MagR: 15.6
",False
Ocultation by Ananke,11/01/2020,06:19,11/01/2020,06:19,False,"Coord Star: 19 34 47.4551 -21 25 32.0410
C/A: 0.62 arcsec
P/A 171.17 deg
Velocity: 21.41 km/s
Distance: 5.35 AU
MagR: 14.2
",False
Ocultation by Ananke,11/02/2020,02:19,11/02/2020,02:19,False,"Coord Star: 19 35 15.7658 -21 24 29.8490
C/A: 1.277 arcsec
P/A 171.15 deg
Velocity: 21.75 km/s
Distance: 5.36 AU
MagR: 16.3
",False
Ocultation by Ananke,11/03/2020,02:49,11/03/2020,02:49,False,"Coord Star: 19 35 50.9515 -21 23 14.6790
C/A: 0.196 arcsec
P/A 351.11 deg
Velocity: 22.15 km/s
Distance: 5.38 AU
MagR: 14.4
",False
Ocultation by Ananke,11/03/2020,07:01,11/03/2020,07:01,False,"Coord Star: 19 35 57.0501 -21 23 02.2400
C/A: 1.054 arcsec
P/A 351.12 deg
Velocity: 22.22 km/s
Distance: 5.38 AU
MagR: 13.2
",False
Ocultation by Ananke,11/03/2020,12:22,11/03/2020,12:22,False,"Coord Star: 19 36 04.8175 -21 22 44.6020
C/A: 0.385 arcsec
P/A 351.11 deg
Velocity: 22.31 km/s
Distance: 5.38 AU
MagR: 12.3
",False
Ocultation by Ananke,11/04/2020,21:07,11/04/2020,21:07,False,"Coord Star: 19 36 52.9177 -21 20 59.7200
C/A: 0.778 arcsec
P/A 351.07 deg
Velocity: 22.84 km/s
Distance: 5.41 AU
MagR: 16.6
",False
Ocultation by Ananke,11/06/2020,06:42,11/06/2020,06:42,False,"Coord Star: 19 37 43.1904 -21 19 07.6420
C/A: 0.771 arcsec
P/A 171.04 deg
Velocity: 23.39 km/s
Distance: 5.43 AU
MagR: 16.5
",False
Ocultation by Ananke,11/06/2020,18:00,11/06/2020,18:00,False,"Coord Star: 19 38 00.3586 -21 18 31.8850
C/A: 1.303 arcsec
P/A 351.02 deg
Velocity: 23.57 km/s
Distance: 5.44 AU
MagR: 15.2
",False
Ocultation by Ananke,11/07/2020,06:57,11/07/2020,06:57,False,"Coord Star: 19 38 20.0900 -21 17 46.7690
C/A: 0.215 arcsec
P/A 171.02 deg
Velocity: 23.77 km/s
Distance: 5.44 AU
MagR: 16.6
",False
Ocultation by Ananke,11/10/2020,11:24,11/10/2020,11:24,False,"Coord Star: 19 40 19.5894 -21 13 20.2350
C/A: 1.014 arcsec
P/A 170.91 deg
Velocity: 24.99 km/s
Distance: 5.49 AU
MagR: 16.1
",False
Ocultation by Ananke,11/12/2020,10:45,11/12/2020,10:45,False,"Coord Star: 19 41 35.9537 -21 10 29.9790
C/A: 0.2 arcsec
P/A 350.83 deg
Velocity: 25.72 km/s
Distance: 5.52 AU
MagR: 16.6
",False
Ocultation by Ananke,11/12/2020,17:29,11/12/2020,17:29,False,"Coord Star: 19 41 46.9515 -21 10 04.4400
C/A: 0.524 arcsec
P/A 170.84 deg
Velocity: 25.82 km/s
Distance: 5.53 AU
MagR: 14.0
",False
Ocultation by Ananke,11/14/2020,22:32,11/14/2020,22:32,False,"Coord Star: 19 43 14.8055 -21 06 44.7740
C/A: 0.955 arcsec
P/A 170.75 deg
Velocity: 26.63 km/s
Distance: 5.56 AU
MagR: 16.8
",False
Ocultation by Ananke,11/15/2020,09:08,11/15/2020,09:08,False,"Coord Star: 19 43 32.6277 -21 06 03.4480
C/A: 1.624 arcsec
P/A 170.74 deg
Velocity: 26.79 km/s
Distance: 5.57 AU
MagR: 13.5
",False
Ocultation by Ananke,11/22/2020,16:10,11/22/2020,16:10,False,"Coord Star: 19 48 38.0159 -20 54 14.9610
C/A: 0.775 arcsec
P/A 170.43 deg
Velocity: 29.29 km/s
Distance: 5.68 AU
MagR: 15.4
",False
Ocultation by Ananke,11/22/2020,20:18,11/22/2020,20:18,False,"Coord Star: 19 48 45.4964 -20 53 58.6540
C/A: 0.59 arcsec
P/A 350.41 deg
Velocity: 29.35 km/s
Distance: 5.68 AU
MagR: 16.7
",False
Ocultation by Ananke,11/23/2020,06:11,11/23/2020,06:11,False,"Coord Star: 19 49 03.3441 -20 53 15.6560
C/A: 0.133 arcsec
P/A 170.42 deg
Velocity: 29.48 km/s
Distance: 5.68 AU
MagR: 16.0
",False
Ocultation by Ananke,11/23/2020,17:40,11/23/2020,17:40,False,"Coord Star: 19 49 24.1942 -20 52 25.5910
C/A: 0.695 arcsec
P/A 170.38 deg
Velocity: 29.63 km/s
Distance: 5.69 AU
MagR: 16.8
",False
Ocultation by Ananke,11/23/2020,22:14,11/23/2020,22:14,False,"Coord Star: 19 49 32.4802 -20 52 05.5620
C/A: 1.018 arcsec
P/A 170.37 deg
Velocity: 29.7 km/s
Distance: 5.69 AU
MagR: 14.3
",False
Ocultation by Ananke,11/25/2020,06:57,11/25/2020,06:57,False,"Coord Star: 19 50 32.4247 -20 49 44.5890
C/A: 1.079 arcsec
P/A 350.3 deg
Velocity: 30.13 km/s
Distance: 5.71 AU
MagR: 16.7
",False
Ocultation by Ananke,11/26/2020,18:59,11/26/2020,18:59,False,"Coord Star: 19 51 39.1065 -20 47 01.1980
C/A: 1.906 arcsec
P/A 170.23 deg
Velocity: 30.6 km/s
Distance: 5.73 AU
MagR: 16.5
",False
Ocultation by Ananke,12/02/2020,18:41,12/02/2020,18:41,False,"Coord Star: 19 56 12.3888 -20 35 51.3290
C/A: 1.417 arcsec
P/A 169.94 deg
Velocity: 32.38 km/s
Distance: 5.81 AU
MagR: 13.9
",False
Ocultation by Ananke,12/03/2020,03:16,12/03/2020,03:16,False,"Coord Star: 19 56 29.0837 -20 35 12.2630
C/A: 1.122 arcsec
P/A 349.91 deg
Velocity: 32.48 km/s
Distance: 5.81 AU
MagR: 15.8
",False
Ocultation by Ananke,12/03/2020,10:55,12/03/2020,10:55,False,"Coord Star: 19 56 43.9442 -20 34 32.5070
C/A: 1.459 arcsec
P/A 169.91 deg
Velocity: 32.57 km/s
Distance: 5.82 AU
MagR: 13.9
",False
Ocultation by Ananke,12/04/2020,22:56,12/04/2020,22:56,False,"Coord Star: 19 57 54.4321 -20 31 37.6550
C/A: 0.664 arcsec
P/A 349.82 deg
Velocity: 32.99 km/s
Distance: 5.84 AU
MagR: 16.4
",False
Ocultation by Ananke,12/05/2020,13:51,12/05/2020,13:51,False,"Coord Star: 19 58 23.8223 -20 30 23.5960
C/A: 0.827 arcsec
P/A 349.79 deg
Velocity: 33.16 km/s
Distance: 5.84 AU
MagR: 16.4
",False
Ocultation by Ananke,12/05/2020,20:52,12/05/2020,20:52,False,"Coord Star: 19 58 37.6738 -20 29 48.6210
C/A: 0.919 arcsec
P/A 349.77 deg
Velocity: 33.24 km/s
Distance: 5.85 AU
MagR: 16.0
",False
Ocultation by Ananke,12/06/2020,17:13,12/06/2020,17:13,False,"Coord Star: 19 59 17.9768 -20 28 04.2500
C/A: 1.069 arcsec
P/A 169.74 deg
Velocity: 33.47 km/s
Distance: 5.86 AU
MagR: 13.0
",False
Ocultation by Ananke,12/15/2020,12:08,12/15/2020,12:08,False,"Coord Star: 20 06 26.6419 -20 09 26.4310
C/A: 1.027 arcsec
P/A 169.27 deg
Velocity: 35.67 km/s
Distance: 5.95 AU
MagR: 16.9
",False
Ocultation by Ananke,12/17/2020,16:49,12/17/2020,16:49,False,"Coord Star: 20 08 16.4816 -20 04 31.1190
C/A: 1.202 arcsec
P/A 169.14 deg
Velocity: 36.16 km/s
Distance: 5.98 AU
MagR: 12.6
",False
Ocultation by Carme,02/17/2016,13:53,02/17/2016,13:53,False,"Coord Star: 11 34 19.9949 +03 55 48.2720
C/A: 1.455 arcsec
P/A 205.83 deg
Velocity: -16.2 km/s
Distance: 4.6 AU
MagR: 15.7
",False
Ocultation by Carme,03/06/2016,23:17,03/06/2016,23:17,False,"Coord Star: 11 25 41.1815 +04 56 53.2230
C/A: 1.879 arcsec
P/A 24.88 deg
Velocity: -18.93 km/s
Distance: 4.54 AU
MagR: 14.7
",False
Ocultation by Carme,03/17/2016,16:50,03/17/2016,16:50,False,"Coord Star: 11 20 17.3034 +05 33 57.4650
C/A: 1.154 arcsec
P/A 24.5 deg
Velocity: -18.73 km/s
Distance: 4.56 AU
MagR: 16.4
",False
Ocultation by Carme,03/25/2016,22:17,03/25/2016,22:17,False,"Coord Star: 11 16 18.3537 +06 00 54.0320
C/A: 0.22 arcsec
P/A 204.24 deg
Velocity: -17.71 km/s
Distance: 4.59 AU
MagR: 14.8
",False
Ocultation by Carme,04/18/2016,16:57,04/18/2016,16:57,False,"Coord Star: 11 07 06.8290 +07 01 43.2600
C/A: 0.735 arcsec
P/A 23.68 deg
Velocity: -11.18 km/s
Distance: 4.8 AU
MagR: 14.2
",False
Ocultation by Carme,06/22/2016,14:21,06/22/2016,14:21,False,"Coord Star: 11 10 47.3953 +06 39 53.5990
C/A: 0.364 arcsec
P/A 22.84 deg
Velocity: 17.43 km/s
Distance: 5.77 AU
MagR: 15.3
",False
Ocultation by Carme,06/23/2016,23:16,06/23/2016,23:16,False,"Coord Star: 11 11 18.4256 +06 36 40.2380
C/A: 0.944 arcsec
P/A 202.85 deg
Velocity: 18.0 km/s
Distance: 5.79 AU
MagR: 16.4
",False
Ocultation by Carme,07/05/2016,04:15,07/05/2016,04:15,False,"Coord Star: 11 16 03.8807 +06 06 41.4880
C/A: 1.599 arcsec
P/A 22.91 deg
Velocity: 22.57 km/s
Distance: 5.95 AU
MagR: 16.4
",False
Ocultation by Carme,07/10/2016,09:19,07/10/2016,09:19,False,"Coord Star: 11 18 34.9884 +05 50 51.2940
C/A: 1.441 arcsec
P/A 202.95 deg
Velocity: 24.56 km/s
Distance: 6.02 AU
MagR: 15.8
",False
Ocultation by Carme,07/17/2016,11:14,07/17/2016,11:14,False,"Coord Star: 11 22 16.7652 +05 27 28.0900
C/A: 1.278 arcsec
P/A 202.99 deg
Velocity: 27.1 km/s
Distance: 6.11 AU
MagR: 16.8
",False
Ocultation by Carme,07/27/2016,18:41,07/27/2016,18:41,False,"Coord Star: 11 28 10.4990 +04 50 01.2040
C/A: 0.883 arcsec
P/A 203.07 deg
Velocity: 30.5 km/s
Distance: 6.22 AU
MagR: 13.3
",False
Ocultation by Carme,08/07/2016,03:14,08/07/2016,03:14,False,"Coord Star: 11 34 38.2022 +04 08 45.8150
C/A: 1.744 arcsec
P/A 23.13 deg
Velocity: 33.54 km/s
Distance: 6.32 AU
MagR: 14.6
",False
Ocultation by Carme,11/02/2016,08:38,11/02/2016,08:38,False,"Coord Star: 12 40 19.2091 -02 53 13.9160
C/A: 1.384 arcsec
P/A 22.98 deg
Velocity: 39.64 km/s
Distance: 6.25 AU
MagR: 15.4
",False
Ocultation by Carme,11/17/2016,05:58,11/17/2016,05:58,False,"Coord Star: 12 51 35.6950 -04 04 25.5770
C/A: 0.473 arcsec
P/A 202.76 deg
Velocity: 36.6 km/s
Distance: 6.08 AU
MagR: 17.2
",False
Ocultation by Carme,12/08/2016,11:41,12/08/2016,11:41,False,"Coord Star: 13 06 18.4303 -05 35 50.3050
C/A: 0.697 arcsec
P/A 22.36 deg
Velocity: 30.1 km/s
Distance: 5.79 AU
MagR: 16.7
",False
Ocultation by Carme,12/15/2016,06:33,12/15/2016,06:33,False,"Coord Star: 13 10 30.3245 -06 01 28.6070
C/A: 1.723 arcsec
P/A 202.22 deg
Velocity: 27.55 km/s
Distance: 5.69 AU
MagR: 16.4
",False
Ocultation by Carme,12/16/2016,05:10,12/16/2016,05:10,False,"Coord Star: 13 11 03.8504 -06 04 54.7540
C/A: 0.105 arcsec
P/A 22.21 deg
Velocity: 27.18 km/s
Distance: 5.67 AU
MagR: 13.7
",False
Ocultation by Carme,12/26/2016,23:03,12/26/2016,23:03,False,"Coord Star: 13 16 59.2232 -06 40 43.9260
C/A: 0.971 arcsec
P/A 201.98 deg
Velocity: 22.67 km/s
Distance: 5.5 AU
MagR: 16.5
",False
Ocultation by Carme,12/27/2016,08:56,12/27/2016,08:56,False,"Coord Star: 13 17 11.7178 -06 42 00.6570
C/A: 0.508 arcsec
P/A 21.98 deg
Velocity: 22.49 km/s
Distance: 5.5 AU
MagR: 12.2
",False
Ocultation by Carme,12/28/2016,23:15,12/28/2016,23:15,False,"Coord Star: 13 17 59.4900 -06 46 48.2050
C/A: 1.039 arcsec
P/A 21.95 deg
Velocity: 21.77 km/s
Distance: 5.47 AU
MagR: 15.5
",False
Ocultation by Carme,01/02/2017,13:37,01/02/2017,13:37,False,"Coord Star: 13 20 09.6885 -06 59 48.0990
C/A: 1.225 arcsec
P/A 21.87 deg
Velocity: 19.67 km/s
Distance: 5.4 AU
MagR: 16.3
",False
Ocultation by Carme,02/15/2017,17:20,02/15/2017,17:20,False,"Coord Star: 13 29 40.1656 -07 56 23.0580
C/A: 0.264 arcsec
P/A 18.87 deg
Velocity: -1.63 km/s
Distance: 4.72 AU
MagR: 12.3
",False
Ocultation by Carme,03/01/2017,14:02,03/01/2017,14:02,False,"Coord Star: 13 27 55.4130 -07 46 51.5430
C/A: 0.981 arcsec
P/A 200.36 deg
Velocity: -7.46 km/s
Distance: 4.55 AU
MagR: 13.3
",False
Ocultation by Carme,03/30/2017,05:21,03/30/2017,05:21,False,"Coord Star: 13 18 22.8440 -06 53 59.4920
C/A: 0.449 arcsec
P/A 20.4 deg
Velocity: -14.91 km/s
Distance: 4.36 AU
MagR: 14.8
",False
Ocultation by Carme,04/17/2017,08:28,04/17/2017,08:28,False,"Coord Star: 13 10 21.7561 -06 09 46.4740
C/A: 1.621 arcsec
P/A 200.12 deg
Velocity: -15.33 km/s
Distance: 4.36 AU
MagR: 15.4
",False
Ocultation by Carme,04/22/2017,19:38,04/22/2017,19:38,False,"Coord Star: 13 08 00.3055 -05 56 57.2360
C/A: 1.123 arcsec
P/A 199.96 deg
Velocity: -14.79 km/s
Distance: 4.39 AU
MagR: 16.1
",False
Ocultation by Carme,04/28/2017,10:46,04/28/2017,10:46,False,"Coord Star: 13 05 42.0991 -05 44 34.8540
C/A: 0.756 arcsec
P/A 19.72 deg
Velocity: -13.9 km/s
Distance: 4.42 AU
MagR: 12.4
",False
Ocultation by Carme,05/20/2017,17:20,05/20/2017,17:20,False,"Coord Star: 12 58 45.5605 -05 09 05.7490
C/A: 0.146 arcsec
P/A 17.13 deg
Velocity: -7.79 km/s
Distance: 4.62 AU
MagR: 12.3
",False
Ocultation by Carme,07/18/2017,07:54,07/18/2017,07:54,False,"Coord Star: 13 04 07.6296 -06 00 08.4620
C/A: 0.669 arcsec
P/A 24.47 deg
Velocity: 17.22 km/s
Distance: 5.52 AU
MagR: 15.1
",False
Ocultation by Carme,08/06/2017,15:56,08/06/2017,15:56,False,"Coord Star: 13 12 54.6642 -06 57 53.4340
C/A: 1.369 arcsec
P/A 203.32 deg
Velocity: 24.95 km/s
Distance: 5.83 AU
MagR: 16.3
",False
Ocultation by Carme,09/01/2017,08:43,09/01/2017,08:43,False,"Coord Star: 13 28 21.6267 -08 34 03.6230
C/A: 0.829 arcsec
P/A 202.19 deg
Velocity: 33.34 km/s
Distance: 6.18 AU
MagR: 10.7
",False
Ocultation by Carme,09/02/2017,02:55,09/02/2017,02:55,False,"Coord Star: 13 28 52.0839 -08 37 09.0880
C/A: 0.389 arcsec
P/A 22.17 deg
Velocity: 33.54 km/s
Distance: 6.19 AU
MagR: 16.9
",False
Ocultation by Carme,09/03/2017,22:21,09/03/2017,22:21,False,"Coord Star: 13 30 05.4735 -08 44 31.6750
C/A: 0.549 arcsec
P/A 22.09 deg
Velocity: 34.03 km/s
Distance: 6.21 AU
MagR: 16.6
",False
Ocultation by Carme,12/23/2017,16:50,12/23/2017,16:50,False,"Coord Star: 14 54 29.4898 -15 57 06.7120
C/A: 1.679 arcsec
P/A 195.95 deg
Velocity: 31.57 km/s
Distance: 6.23 AU
MagR: 13.0
",False
Ocultation by Carme,01/02/2018,15:45,01/02/2018,15:45,False,"Coord Star: 15 00 52.8727 -16 22 51.3910
C/A: 0.559 arcsec
P/A 195.25 deg
Velocity: 28.09 km/s
Distance: 6.11 AU
MagR: 15.8
",False
Ocultation by Carme,01/15/2018,09:25,01/15/2018,09:25,False,"Coord Star: 15 08 06.6419 -16 50 19.5990
C/A: 0.773 arcsec
P/A 14.29 deg
Velocity: 23.02 km/s
Distance: 5.93 AU
MagR: 15.1
",False
Ocultation by Carme,01/17/2018,15:08,01/17/2018,15:08,False,"Coord Star: 15 09 15.2429 -16 54 28.6750
C/A: 0.694 arcsec
P/A 14.11 deg
Velocity: 22.06 km/s
Distance: 5.9 AU
MagR: 14.2
",False
Ocultation by Carme,02/15/2018,20:11,02/15/2018,20:11,False,"Coord Star: 15 19 52.2183 -17 28 43.4730
C/A: 0.405 arcsec
P/A 189.68 deg
Velocity: 8.31 km/s
Distance: 5.43 AU
MagR: 14.1
",False
Ocultation by Carme,02/20/2018,10:52,02/20/2018,10:52,False,"Coord Star: 15 20 42.6735 -17 30 35.7850
C/A: 0.712 arcsec
P/A 7.51 deg
Velocity: 6.04 km/s
Distance: 5.35 AU
MagR: 14.9
",False
Ocultation by Carme,02/21/2018,13:26,02/21/2018,13:26,False,"Coord Star: 15 20 52.5438 -17 30 52.9290
C/A: 0.193 arcsec
P/A 6.72 deg
Velocity: 5.49 km/s
Distance: 5.34 AU
MagR: 14.3
",False
Ocultation by Carme,02/24/2018,05:36,02/24/2018,05:36,False,"Coord Star: 15 21 12.7263 -17 31 21.4820
C/A: 0.588 arcsec
P/A 4.07 deg
Velocity: 4.19 km/s
Distance: 5.29 AU
MagR: 12.7
",False
Ocultation by Carme,03/21/2018,08:08,03/21/2018,08:08,False,"Coord Star: 15 20 04.4959 -17 19 01.4220
C/A: 0.887 arcsec
P/A 200.79 deg
Velocity: -7.59 km/s
Distance: 4.91 AU
MagR: 11.7
",False
Ocultation by Carme,03/22/2018,22:18,03/22/2018,22:18,False,"Coord Star: 15 19 44.4885 -17 17 13.1440
C/A: 1.73 arcsec
P/A 200.32 deg
Velocity: -8.25 km/s
Distance: 4.89 AU
MagR: 12.2
",False
Ocultation by Carme,03/25/2018,15:55,03/25/2018,15:55,False,"Coord Star: 15 19 05.8573 -17 13 53.7060
C/A: 0.067 arcsec
P/A 199.68 deg
Velocity: -9.34 km/s
Distance: 4.86 AU
MagR: 15.0
",False
Ocultation by Carme,03/29/2018,04:37,03/29/2018,04:37,False,"Coord Star: 15 18 08.4815 -17 09 04.7930
C/A: 0.075 arcsec
P/A 19.11 deg
Velocity: -10.68 km/s
Distance: 4.81 AU
MagR: 14.8
",False
Ocultation by Carme,04/14/2018,07:06,04/14/2018,07:06,False,"Coord Star: 15 12 09.4299 -16 40 38.7580
C/A: 0.792 arcsec
P/A 17.91 deg
Velocity: -15.69 km/s
Distance: 4.65 AU
MagR: 14.6
",False
Ocultation by Carme,05/08/2018,05:43,05/08/2018,05:43,False,"Coord Star: 15 00 02.3015 -15 44 45.7590
C/A: 0.223 arcsec
P/A 17.73 deg
Velocity: -18.57 km/s
Distance: 4.53 AU
MagR: 14.0
",False
Ocultation by Carme,05/20/2018,16:50,05/20/2018,16:50,False,"Coord Star: 14 53 28.0291 -15 14 18.8120
C/A: 1.344 arcsec
P/A 197.79 deg
Velocity: -17.64 km/s
Distance: 4.53 AU
MagR: 16.2
",False
Ocultation by Carme,07/15/2018,22:13,07/15/2018,22:13,False,"Coord Star: 14 38 49.3044 -14 08 10.0040
C/A: 0.639 arcsec
P/A 204.16 deg
Velocity: 2.42 km/s
Distance: 5.02 AU
MagR: 13.5
",False
Ocultation by Carme,08/18/2018,05:35,08/18/2018,05:35,False,"Coord Star: 14 47 24.1191 -14 52 23.3000
C/A: 1.059 arcsec
P/A 198.63 deg
Velocity: 18.69 km/s
Distance: 5.46 AU
MagR: 13.1
",False
Ocultation by Carme,08/24/2018,08:40,08/24/2018,08:40,False,"Coord Star: 14 50 18.6714 -15 06 31.4030
C/A: 1.809 arcsec
P/A 18.33 deg
Velocity: 21.52 km/s
Distance: 5.54 AU
MagR: 12.1
",False
Ocultation by Carme,08/31/2018,18:32,08/31/2018,18:32,False,"Coord Star: 14 54 19.1284 -15 25 29.2870
C/A: 0.586 arcsec
P/A 17.94 deg
Velocity: 24.83 km/s
Distance: 5.64 AU
MagR: 10.2
",False
Ocultation by Carme,09/01/2018,03:17,09/01/2018,03:17,False,"Coord Star: 14 54 31.7554 -15 26 28.8800
C/A: 1.083 arcsec
P/A 17.92 deg
Velocity: 24.99 km/s
Distance: 5.64 AU
MagR: 15.8
",False
Ocultation by Carme,09/05/2018,20:08,09/05/2018,20:08,False,"Coord Star: 14 57 21.0394 -15 39 31.2960
C/A: 1.437 arcsec
P/A 197.67 deg
Velocity: 27.01 km/s
Distance: 5.7 AU
MagR: 13.1
",False
Ocultation by Carme,09/12/2018,03:39,09/12/2018,03:39,False,"Coord Star: 15 01 26.3835 -15 58 08.2760
C/A: 0.397 arcsec
P/A 197.31 deg
Velocity: 29.62 km/s
Distance: 5.77 AU
MagR: 15.3
",False
Ocultation by Carme,09/15/2018,17:21,09/15/2018,17:21,False,"Coord Star: 15 03 53.8747 -16 09 08.5690
C/A: 1.005 arcsec
P/A 17.12 deg
Velocity: 31.02 km/s
Distance: 5.81 AU
MagR: 16.8
",False
Ocultation by Carme,09/18/2018,08:56,09/18/2018,08:56,False,"Coord Star: 15 05 47.2521 -16 17 25.9680
C/A: 1.896 arcsec
P/A 196.96 deg
Velocity: 32.02 km/s
Distance: 5.84 AU
MagR: 16.9
",False
Ocultation by Carme,09/21/2018,02:59,09/21/2018,02:59,False,"Coord Star: 15 07 48.3052 -16 26 15.2330
C/A: 1.258 arcsec
P/A 196.79 deg
Velocity: 33.03 km/s
Distance: 5.87 AU
MagR: 20.5
",False
Ocultation by Carme,10/05/2018,18:57,10/05/2018,18:57,False,"Coord Star: 15 19 26.1813 -17 15 10.5030
C/A: 0.377 arcsec
P/A 15.86 deg
Velocity: 37.87 km/s
Distance: 6.01 AU
MagR: 16.9
",False
Ocultation by Carme,10/07/2018,02:08,10/07/2018,02:08,False,"Coord Star: 15 20 31.9917 -17 19 35.6380
C/A: 1.148 arcsec
P/A 195.75 deg
Velocity: 38.25 km/s
Distance: 6.02 AU
MagR: 16.6
",False
Ocultation by Carme,10/10/2018,09:04,10/10/2018,09:04,False,"Coord Star: 15 23 21.1211 -17 30 55.3060
C/A: 0.728 arcsec
P/A 15.53 deg
Velocity: 39.18 km/s
Distance: 6.05 AU
MagR: 15.0
",False
Ocultation by Carme,10/14/2018,01:00,10/14/2018,01:00,False,"Coord Star: 15 26 33.8033 -17 43 31.0310
C/A: 1.957 arcsec
P/A 195.26 deg
Velocity: 40.14 km/s
Distance: 6.07 AU
MagR: 15.8
",False
Ocultation by Carme,10/14/2018,14:51,10/14/2018,14:51,False,"Coord Star: 15 27 04.5200 -17 45 31.0980
C/A: 1.49 arcsec
P/A 195.22 deg
Velocity: 40.28 km/s
Distance: 6.08 AU
MagR: 16.4
",False
Ocultation by Carme,10/17/2018,16:31,10/17/2018,16:31,False,"Coord Star: 15 29 49.6138 -17 56 07.5350
C/A: 1.473 arcsec
P/A 194.99 deg
Velocity: 41.02 km/s
Distance: 6.1 AU
MagR: 16.9
",False
Ocultation by Carme,01/03/2019,16:49,01/03/2019,16:49,False,"Coord Star: 16 46 35.8570 -21 40 12.6060
C/A: 1.066 arcsec
P/A 188.23 deg
Velocity: 41.12 km/s
Distance: 6.08 AU
MagR: 16.6
",False
Ocultation by Carme,01/04/2019,01:41,01/04/2019,01:41,False,"Coord Star: 16 46 56.9625 -21 40 56.1530
C/A: 0.038 arcsec
P/A 188.08 deg
Velocity: 41.03 km/s
Distance: 6.08 AU
MagR: 17.0
",False
Ocultation by Carme,01/05/2019,01:27,01/05/2019,01:27,False,"Coord Star: 16 47 53.4215 -21 42 47.2480
C/A: 1.782 arcsec
P/A 188.12 deg
Velocity: 40.8 km/s
Distance: 6.07 AU
MagR: 17.0
",False
Ocultation by Carme,01/05/2019,04:56,01/05/2019,04:56,False,"Coord Star: 16 48 01.6770 -21 43 03.8330
C/A: 1.599 arcsec
P/A 188.1 deg
Velocity: 40.76 km/s
Distance: 6.07 AU
MagR: 16.5
",False
Ocultation by Carme,01/08/2019,05:08,01/08/2019,05:08,False,"Coord Star: 16 50 51.5496 -21 48 35.9990
C/A: 1.128 arcsec
P/A 187.85 deg
Velocity: 40.01 km/s
Distance: 6.04 AU
MagR: 14.8
",False
Ocultation by Carme,01/08/2019,12:41,01/08/2019,12:41,False,"Coord Star: 16 51 09.1779 -21 49 12.7940
C/A: 1.847 arcsec
P/A 7.83 deg
Velocity: 39.93 km/s
Distance: 6.04 AU
MagR: 12.2
",False
Ocultation by Carme,01/11/2019,17:42,01/11/2019,17:42,False,"Coord Star: 16 54 07.4863 -21 54 45.3570
C/A: 0.714 arcsec
P/A 187.55 deg
Velocity: 39.06 km/s
Distance: 6.02 AU
MagR: 15.5
",False
Ocultation by Carme,01/14/2019,05:45,01/14/2019,05:45,False,"Coord Star: 16 56 24.4484 -21 58 56.2300
C/A: 0.88 arcsec
P/A 7.35 deg
Velocity: 38.35 km/s
Distance: 5.99 AU
MagR: 16.0
",False
