 16 &  38 & 46.2204 & -21 &  24 & 20.882 &  42 &  36 & 2454356.47505787 &   14.6 &    clear &      IAG
 16 &  38 & 46.2813 & -21 &  24 & 21.149 &  42 &  36 & 2454356.47737500 &   14.6 &    clear &      IAG
 16 &  38 & 46.3146 & -21 &  24 & 21.167 &  42 &  36 & 2454356.47857211 &   14.6 &    clear &      IAG
 16 &  38 & 46.4236 & -21 &  24 & 21.464 &  42 &  36 & 2454356.48215532 &   14.6 &    clear &      IAG
 16 &  38 & 46.4510 & -21 &  24 & 21.610 &  42 &  36 & 2454356.48336250 &   14.6 &    clear &      IAG
 16 &  38 & 46.4928 & -21 &  24 & 21.796 &  42 &  36 & 2454356.48455949 &   14.6 &    clear &      IAG
 16 &  38 & 46.5230 & -21 &  24 & 21.895 &  42 &  36 & 2454356.48575799 &   14.5 &    clear &      IAG
 16 &  38 & 46.5551 & -21 &  24 & 21.944 &  42 &  36 & 2454356.48695498 &   14.6 &    clear &      IAG
 16 &  38 & 46.5883 & -21 &  24 & 22.088 &  42 &  36 & 2454356.48815324 &   14.6 &    clear &      IAG
 16 &  38 & 46.6236 & -21 &  24 & 22.185 &  42 &  36 & 2454356.48935035 &   14.5 &    clear &      IAG
 16 &  38 & 46.6570 & -21 &  24 & 22.294 &  42 &  36 & 2454356.49054826 &   14.6 &    clear &      IAG
 16 &  38 & 46.6948 & -21 &  24 & 22.362 &  42 &  36 & 2454356.49174525 &   14.6 &    clear &      IAG
 16 &  38 & 46.7237 & -21 &  24 & 22.530 &  42 &  36 & 2454356.49293310 &   14.5 &    clear &      IAG
 19 &  30 & 42.5019 & -21 &  21 & 13.724 &   8 &  13 & 2454574.72409282 &   15.7 &        R &      IAG
 19 &  30 & 42.5192 & -21 &  21 & 13.656 &   8 &  13 & 2454574.72551458 &   15.7 &        R &      IAG
 19 &  30 & 42.5508 & -21 &  21 & 13.593 &   8 &  13 & 2454574.72835810 &   15.7 &        R &      IAG
 19 &  30 & 42.5655 & -21 &  21 & 13.568 &   8 &  13 & 2454574.72977986 &   15.7 &        R &      IAG
 19 &  30 & 42.5982 & -21 &  21 & 13.508 &   8 &  13 & 2454574.73263322 &   15.7 &        R &      IAG
 19 &  30 & 42.6293 & -21 &  21 & 13.455 &   8 &  13 & 2454574.73547708 &   15.6 &        R &      IAG
 19 &  30 & 42.6448 & -21 &  21 & 13.406 &   8 &  13 & 2454574.73689884 &   15.6 &        R &      IAG
 19 &  30 &  7.5168 & -21 &  33 &  0.418 &  18 &  23 & 2454610.74403218 &   15.4 &        I &      IAG
 19 &  30 &  7.4784 & -21 &  33 &  0.609 &  18 &  23 & 2454610.74697361 &   15.3 &        I &      IAG
 19 &  30 &  7.4596 & -21 &  33 &  0.713 &  18 &  23 & 2454610.74817095 &   15.3 &        I &      IAG
 19 &  30 &  7.4444 & -21 &  33 &  0.754 &  18 &  23 & 2454610.74936840 &   15.4 &        I &      IAG
 19 &  30 &  7.4278 & -21 &  33 &  0.842 &  18 &  23 & 2454610.75056597 &   15.3 &        I &      IAG
 19 &  30 &  7.3780 & -21 &  33 &  1.109 &  18 &  23 & 2454610.75416840 &   15.5 &        I &      IAG
 19 &  30 &  7.3578 & -21 &  33 &  1.161 &  18 &  23 & 2454610.75536609 &   15.4 &        I &      IAG
 19 &  30 &  7.3243 & -21 &  33 &  1.340 &  18 &  23 & 2454610.75776192 &   15.4 &        I &      IAG
 19 &  30 &  7.3087 & -21 &  33 &  1.360 &  18 &  23 & 2454610.75894931 &   15.5 &        I &      IAG
 19 &  30 &  7.2919 & -21 &  33 &  1.506 &  18 &  23 & 2454610.76014711 &   15.4 &        I &      IAG
